x,y,theta,s,obs1_x,obs1_y,obs1_r,obs2_x,obs2_y,obs2_r
-3.933873671159925,-2.9791030363566064,-2.9500973297138486,32.77404517490456,-0.19441492176757896,-0.1317108514328239,1.2130211452369368,0.0,0.0,0.0
-3.956327564473859,-2.983325560068305,-2.96151401811295,32.84520007821106,-0.1941099143390342,-0.1293708781078516,1.2135506782546344,0.0,0.0,0.0
-3.978607233138178,-2.987249392039708,-2.973156161600002,32.91393948952365,-0.19405386208569447,-0.12911409555589462,1.2136218416476425,0.0,0.0,0.0
-3.9975936575342583,-2.9903879779152565,-2.983370999728218,32.979818194095984,-0.1940270840698861,-0.12908786091905164,1.213641281436008,0.0,0.0,0.0
-4.022733673464852,-2.994224963637681,-2.9970837391922354,33.056146826307746,-0.1804009817612822,-0.1403319963460897,1.220998024708206,0.0,0.0,0.0
-4.047722691024938,-2.9976807874034557,-3.0110175461209274,33.13890020409056,-0.17624927652809164,-0.14372377822046636,1.223240543965333,0.0,0.0,0.0
-4.069507455607599,-3.0004048615484127,-3.0233650272277095,33.21349317156733,-0.17602612903995127,-0.14389343356869028,1.2233614724350566,0.0,0.0,0.0
-4.094424061152774,-3.003183993124508,-3.0377137184213,33.28708996188106,-0.18167006026076132,-0.12185860423540837,1.226822502375864,0.0,0.0,0.0
-4.116092437914884,-3.0053071330799788,-3.050516814217567,33.3612713526658,-0.1911441954875993,-0.11883527326646832,1.2288439045050248,0.0,0.0,0.0
-4.137685300025083,-3.007138844370619,-3.0634742117564038,33.43078869021271,-0.19115591493319903,-0.11032230522370957,1.2308454602855292,0.0,0.0,0.0
-4.162345856352102,-3.00888285413588,-3.0785605081383847,33.50706107187445,-0.19008183121252975,-0.10444863977087458,1.23205060147828,0.0,0.0,0.0
-4.186769089421447,-3.010237378109853,-3.093846851223912,33.58679613446995,-0.19040299491473392,-0.09595809414327694,1.2353473760142053,0.0,0.0,0.0
-4.208094973975339,-3.011111593088696,-3.107430135741396,33.659842101055546,-0.19041518080690564,-0.09521278095221271,1.2356368063126015,0.0,0.0,0.0
-4.229344292236569,-3.011692331366164,-3.121159984136629,33.72854722257552,-0.19040577313261106,-0.09520138617894736,1.2356412518738251,0.0,0.0,0.0
-4.250426384981373,-3.0119774418072454,-3.1350376320427746,33.79672285442847,-0.19039681255048443,-0.09523619921631381,1.235627750800296,0.0,0.0,0.0
-4.271369907918155,-3.01196823915001,3.134103343442233,33.867813796072696,-0.1903868181338674,-0.09528046321160975,1.2356105814871559,0.0,0.0,0.0
-4.295207580382795,-3.0115854846872523,3.1178081133506454,33.951664966794205,-0.19037491899532955,-0.09533412998062724,1.2355897645163056,0.0,0.0,0.0
-4.3277814715638225,-3.010442735072317,3.095160364033903,34.05878718707452,-0.19036175387711038,-0.09539361653551034,1.2355666900381657,0.0,0.0,0.0
-4.354265650880969,-3.008964333947611,3.07649254067551,34.15049828889427,-0.1903520093567311,-0.09543765164962867,1.2355496090791516,0.0,0.0,0.0
-4.377715213372821,-3.0072383168525962,3.059739684097263,34.23049288832925,-0.19034405426177212,-0.09547360056616384,1.235535664708044,0.0,0.0,0.0
-4.40111953901757,-3.00511908712406,3.0428130087569145,34.31177096194541,-0.19033671105784314,-0.09550678436865555,1.2355227929082386,0.0,0.0,0.0
-4.427214061655867,-3.0022801307018137,3.0235819246796476,34.40828155296597,-0.19032832117599172,-0.09554469809023688,1.2355080864009234,0.0,0.0,0.0
-4.453159585449641,-2.9989478586815235,3.004128113146524,34.494788650663295,-0.19032218813982288,-0.09557241316779196,1.235497335887025,0.0,0.0,0.0
-4.478954689761105,-2.9951220687831235,2.9845436712918154,34.57977907343221,-0.19031585052110767,-0.09560105275011134,1.235486226763222,0.0,0.0,0.0
-4.510295504843574,-2.989770572147291,2.960349855805561,34.68949194643544,-0.1903088408389372,-0.09563272937481458,1.2354739395887244,0.0,0.0,0.0
-4.533062770952961,-2.985388943443226,2.9425881730561385,34.778190455047174,-0.19030420621583752,-0.09565367315129404,1.2354658156222775,0.0,0.0,0.0
-4.561239205322609,-2.9793798118877377,2.920318455878208,34.87068403864821,-0.1730395656749399,-0.09083015293442778,1.2566946778426227,0.0,0.0,0.0
-4.586271180331238,-2.9734842825816985,2.900234610779786,34.960042454515055,-0.16934885686719178,-0.1367725003057768,1.2176966670658098,0.0,0.0,0.0
-4.608341893689461,-2.9678411650198293,2.8822976432002614,35.03975442567229,-0.16911491440193363,-0.1505686464031977,1.205146001792658,0.0,0.0,0.0
-4.633173533874151,-2.960983307638045,2.86196024745401,35.13688198672017,-0.16552877689042042,-0.13134652658471177,1.228123115107149,0.0,0.0,0.0
-4.663058377886421,-2.9519991045446408,2.837086142661583,35.24553964908332,-0.16043948200051578,-0.10159831668112206,1.2630879147552347,0.0,0.0,0.0
-4.687297738554694,-2.9441094705019464,2.816748023699562,35.340284267523366,-0.16032617996213064,-0.10064938494882628,1.264152968479855,0.0,0.0,0.0
-4.711347290016166,-2.9357368109011386,2.796396280578156,35.42299641794625,-0.16035818514536648,-0.10062788088500142,1.2641416566595456,0.0,0.0,0.0
-4.737997022258979,-2.925810634465315,2.7736894512090493,35.52576714282925,-0.1604020219746237,-0.1006458802551546,1.2640787123756998,0.0,0.0,0.0
-4.764408757130128,-2.915284598749102,2.751008632365214,35.62777698533019,-0.16044218194942175,-0.10066507397870691,1.26401834366647,0.0,0.0,0.0
-4.788070089228536,-2.9052583563038805,2.730566162779074,35.71898531089839,-0.16047853981224733,-0.10068256525997561,1.2639635756123988,0.0,0.0,0.0
-4.81401268689415,-2.8936220004515043,2.7079184036595265,35.81695415281569,-0.16050829350315254,-0.10069688379657145,1.2639187513892238,0.0,0.0,0.0
-4.839068333763441,-2.8814816399086705,2.6825521846421374,35.92105899898625,-0.1698748636393174,-0.1318814422363928,1.2143541808129283,0.0,0.0,0.0
-4.863860927457215,-2.868642222497958,2.6569279695586387,36.01481483936854,-0.17022285158788092,-0.1329618726283305,1.2126166027135101,0.0,0.0,0.0
-4.886261491841533,-2.8564774000732407,2.6323167705325106,36.10722918918133,-0.17024663048211294,-0.13297697281114104,1.2125759195820076,0.0,0.0,0.0
-4.908337455868241,-2.8438332974206215,2.609386633256682,36.20284431168552,-0.17025140415700826,-0.13292862797684596,1.2126360313403428,0.0,0.0,0.0
-4.93244794775449,-2.829089738494192,2.5840437494041586,36.30389738347127,-0.17025467889811055,-0.13288143558678023,1.2126959109937117,0.0,0.0,0.0
-4.9563794391027205,-2.8137892620951273,2.5583109788664187,36.398933666515155,-0.17025759700352966,-0.13283858800007864,1.2127503255880907,0.0,0.0,0.0
-4.979914291048905,-2.7977427623592033,2.53465980128439,36.494671355986554,-0.170259983251125,-0.1328035186628417,1.2127948639824897,0.0,0.0,0.0
-5.00087927453394,-2.7827381223877374,2.5145525756573535,36.5927259537625,-0.17026239434009832,-0.13276808263002574,1.2128398681791068,0.0,0.0,0.0
-5.024060037310822,-2.76544129655128,2.492566897537987,36.69209719575995,-0.17026457587244154,-0.13273602032792428,1.212880587701478,0.0,0.0,0.0
-5.046853429834525,-2.7476309791538474,2.47157915557177,36.79027607732765,-0.1702665497078017,-0.13270701057520445,1.2129174304483978,0.0,0.0,0.0
-5.067038612978893,-2.731237931103767,2.4534047008346165,36.88620254303444,-0.17026816496176322,-0.13268327094664242,1.21294758007207,0.0,0.0,0.0
-5.0983702031211315,-2.704717481415558,2.424759171147127,37.01920350007144,-0.17027040557129405,-0.13265034037392867,1.2129894023091805,0.0,0.0,0.0
-5.124749230625754,-2.681200388805632,2.401262951548642,37.14489023852845,-0.1702720914997033,-0.13262556203245202,1.2130208711111798,0.0,0.0,0.0
-5.146404877374918,-2.6610190229681985,2.3818723554777748,37.23829534049772,-0.17027334979400466,-0.13260706869328834,1.2130443578820354,0.0,0.0,0.0
-5.172074207904698,-2.6360672699824033,2.359699421054953,37.36689330039345,-0.17027470263625477,-0.1325871857688094,1.2130696094435325,0.0,0.0,0.0
-5.193166265451141,-2.6147860318879164,2.3425257606181114,37.4659402241071,-0.17027571233125263,-0.13257234613071595,1.213088455968565,0.0,0.0,0.0
-5.216206867628541,-2.590766680928154,2.322889935397774,37.57045269809118,-0.17027671232532415,-0.13255764906858541,1.2131071214203502,0.0,0.0,0.0
-5.240824202766252,-2.5639383515620247,2.303227594269241,37.69269359446794,-0.1702776847568524,-0.1325433570972671,1.2131252724017636,0.0,0.0,0.0
-5.263250806091131,-2.538602557521254,2.2854155154961138,37.80920693439399,-0.1724232924652001,-0.117446555984419,1.2239844530502169,0.0,0.0,0.0
-5.2872812810099195,-2.5104265694150256,2.266434005207282,37.925438787521806,-0.17257421998537706,-0.11637820395193174,1.2247596887006793,0.0,0.0,0.0
-5.308873041952575,-2.4841679566879176,2.2491783153455858,38.03171499860111,-0.17257436409604868,-0.11637230984617576,1.224769084199864,0.0,0.0,0.0
-5.332210423025051,-2.4547770680898013,2.230866056497359,38.15923250419839,-0.1725695348749852,-0.11640120706332087,1.2247536673270092,0.0,0.0,0.0
-5.35325939777971,-2.427268124413834,2.2146115494455882,38.26356503408267,-0.1725661204309556,-0.11642174902136457,1.2247425707462152,0.0,0.0,0.0
-5.375778358396274,-2.39674725698703,2.1974226824094867,38.380998213616195,-0.17256244680857272,-0.11644385293158548,1.2247306270954268,0.0,0.0,0.0
-5.396028276080821,-2.3683439838623617,2.1819455841372686,38.50012493013706,-0.1725591886928848,-0.11646345686776853,1.2247200341615416,0.0,0.0,0.0
-5.419733349904386,-2.3339350313951384,2.1641736317122033,38.625305782926254,-0.17255629917140192,-0.11648084299138266,1.2247106396138918,0.0,0.0,0.0
-5.439310074035436,-2.3044416562483856,2.149323327422171,38.73979738166259,-0.17255373654695955,-0.11649626218994015,1.2247023078891266,0.0,0.0,0.0
-5.458618569898264,-2.2744428026899692,2.1350383133461093,38.84858587824909,-0.17090796852503193,-0.11318062198456778,1.2275328176752205,0.0,0.0,0.0
-5.481316506573018,-2.2379842833074166,2.119053867382941,38.97881380997253,-0.1684663062983087,-0.10829755827651957,1.231709867912456,0.0,0.0,0.0
-5.500153715138882,-2.2066949602064594,2.106238490688929,39.087695172200526,-0.16844381963383825,-0.10826590548875666,1.2317400935643728,0.0,0.0,0.0
-5.517076831952952,-2.177786718813507,2.0940168777099597,39.190612100564415,-0.1684497172687734,-0.10828861613870562,1.2317232478341882,0.0,0.0,0.0
-5.533701081508168,-2.1485834103428867,2.0813823072975617,39.293537883809165,-0.1684558773188693,-0.1083108128518566,1.2317065961019673,0.0,0.0,0.0
-5.5533549978505485,-2.1129430403981977,2.0664538692696417,39.40446445007802,-0.16846201707322175,-0.10833287411376721,1.2316900378047895,0.0,0.0,0.0
-5.571043987065983,-2.079750515040046,2.0529087228276417,39.51556800011109,-0.16846751852325706,-0.10835263937388691,1.2316752024709052,0.0,0.0,0.0
-5.5883897483777965,-2.0460819387140763,2.039172429834188,39.62672146435084,-0.1684724466933916,-0.10837034491337903,1.2316619131041688,0.0,0.0,0.0
-5.602369555335672,-2.0180844195396066,2.0285922624863284,39.72564902587516,-0.1684764797270406,-0.10838483447517487,1.2316510375753114,0.0,0.0,0.0
-5.61900090191445,-1.9837309267211676,2.015493386295068,39.83050290571965,-0.16848047401371827,-0.10839918482985883,1.2316402665320711,0.0,0.0,0.0
-5.635361906816049,-1.9488815386166365,2.0026908739813853,39.93952083497355,-0.16848405203821362,-0.1084120396709624,1.2316306179866223,0.0,0.0,0.0
-5.652809994883373,-1.9102870908377465,1.9887456807564081,40.05888896138879,-0.16848725718074736,-0.10842355485148689,1.2316219749593182,0.0,0.0,0.0
-5.668514878610536,-1.874298610980847,1.976046054107635,40.17398318861385,-0.17014702233271187,-0.09619735464739727,1.2321922324979349,0.0,0.0,0.0
-5.683812945985393,-1.8379992303551578,1.9635392329177777,40.28451441673109,-0.17094480040754897,-0.09036890699247205,1.2324529695410784,0.0,0.0,0.0
-5.696049716438527,-1.8080432872613674,1.9533274592714358,40.375244759448655,-0.17096643587720312,-0.09023112054639036,1.2324544148961591,0.0,0.0,0.0
-5.709422136195412,-1.7742956786257793,1.942898459166457,40.474971320345084,-0.17096473459145659,-0.0902645970341046,1.2324480200442924,0.0,0.0,0.0
-5.72383682604417,-1.7367050081873523,1.9306374451488848,40.58258724237115,-0.1709616452946014,-0.09030804471033829,1.2324412185482025,0.0,0.0,0.0
-5.737955568246855,-1.6985335554439527,1.919525405179454,40.69614703201719,-0.17095882221204856,-0.09034737302464392,1.2324351072838025,0.0,0.0,0.0
-5.751724886329749,-1.6600048595595474,1.9085436571792773,40.79889118792184,-0.17095629158635595,-0.09038261559182387,1.2324296323152013,0.0,0.0,0.0
-5.763935582214077,-1.624677498502411,1.8986475852954785,40.89929372219452,-0.1709542205655726,-0.09041145717680919,1.2324251517858693,0.0,0.0,0.0
-5.775844840912531,-1.589101105011993,1.8889251917999186,41.00635599837254,-0.1709523467186357,-0.09043755285532538,1.2324210978334327,0.0,0.0,0.0
-5.787494032797071,-1.5531438485870026,1.8792357395736163,41.10881026511561,-0.17095049087441166,-0.09046339782286546,1.2324170828289027,0.0,0.0,0.0
-5.79877301108134,-1.51715058759242,1.8696976511053807,41.20087561304477,-0.1709491172497729,-0.09048252727549368,1.232414111076712,0.0,0.0,0.0
-5.808677569556841,-1.4845134159963929,1.8611778787026503,41.29740902171916,-0.17094786190709357,-0.0905000095029076,1.2324113952202458,0.0,0.0,0.0
-5.821588356038978,-1.440380956185578,1.8494182762655818,41.41584891168122,-0.17094635463489943,-0.09052100016601933,1.2324081343298117,0.0,0.0,0.0
-5.837101470608229,-1.3846759171258411,1.8354212450655643,41.56989494757783,-0.17094460679382983,-0.0905453410536226,1.232404352983452,0.0,0.0,0.0
-5.847981874215007,-1.3437050561779948,1.825173308031809,41.67136885757327,-0.17094364824719854,-0.09055869002237105,1.2324022792269318,0.0,0.0,0.0
-5.857571814953373,-1.3060794813793055,1.8155739281880365,41.777177472677096,-0.1709427809612978,-0.09057076807053965,1.2324004029073736,0.0,0.0,0.0
-5.867782537137487,-1.2643217765198613,1.8055454408283573,41.883012422149314,-0.1709419220081335,-0.09058273007486199,1.2323985446151768,0.0,0.0,0.0
-5.878520562868306,-1.2183191325034686,1.7947545985210847,42.00769986428637,-0.17094102154507887,-0.09059527015667204,1.2323965965188923,0.0,0.0,0.0
-5.887922324774342,-1.1761066281169248,1.78508653203901,42.12213419593842,-0.17094034594899846,-0.09060467868273596,1.2323951349084383,0.0,0.0,0.0
-5.896966039589781,-1.1335571159205295,1.7752807585097965,42.232063263907875,0.0,0.0,0.0,0.0,0.0,0.0
-5.907176996723529,-1.0829218743359692,1.7642990151899758,42.35369930266799,0.0,0.0,0.0,0.0,0.0,0.0
-5.9147113712035075,-1.0436035399934673,1.755954435027252,42.46281120650086,0.0,0.0,0.0,0.0,0.0,0.0
-5.9233939430151015,-0.9959454151165577,1.7460831419796767,42.583348033018204,0.0,0.0,0.0,0.0,0.0,0.0
-5.930294419550075,-0.9560430531247689,1.7379883159408873,42.68186623735089,0.0,0.0,0.0,0.0,0.0,0.0
-5.938136972337468,-0.908168021638162,1.728446593155161,42.79668776339879,0.0,0.0,0.0,0.0,0.0,0.0
-5.946187034964559,-0.8556991477574715,1.7180304950612422,42.92584118799607,0.0,0.0,0.0,0.0,0.0,0.0
-5.952036302017202,-0.8151775936306471,1.7102889497958331,43.03146861436759,0.0,0.0,0.0,0.0,0.0,0.0
-5.957576031969945,-0.7745951407366788,1.7026486200194269,43.127548825968475,0.0,0.0,0.0,0.0,0.0,0.0
-5.962798749009318,-0.7340444223152978,1.695134752948061,43.22907054206153,0.0,0.0,0.0,0.0,0.0,0.0
-5.968208764689962,-0.6892798260325457,1.6870099547235349,43.33641315954332,0.0,0.0,0.0,0.0,0.0,0.0
-5.97283873017518,-0.6483131497011486,1.6796704677297807,43.44002524375126,0.0,0.0,0.0,0.0,0.0,0.0
-5.97758018678875,-0.6032707089575193,1.6716938764613656,43.55139482730811,0.0,0.0,0.0,0.0,0.0,0.0
-5.981975956572528,-0.5580652015168883,1.6637777719167828,43.66664988750446,0.0,0.0,0.0,0.0,0.0,0.0
-5.98601526812995,-0.5128265896883228,1.655925133171888,43.77111730458382,0.0,0.0,0.0,0.0,0.0,0.0
-5.989718880936663,-0.4673250478056108,1.6481085393601158,43.878924959445904,0.0,0.0,0.0,0.0,0.0,0.0
-5.993080292437712,-0.42162363192621705,1.6403287624233092,43.98955024462673,0.0,0.0,0.0,0.0,0.0,0.0
-5.995842141259806,-0.37984039557810556,1.6332743527124138,44.09530215274721,0.0,0.0,0.0,0.0,0.0,0.0
-5.998531627777047,-0.3340206897180504,1.6255799612093238,44.200201928356684,0.0,0.0,0.0,0.0,0.0,0.0
-6.000669707479249,-0.292384154331622,1.6186262042556312,44.3002551490032,0.0,0.0,0.0,0.0,0.0,0.0
-6.00234883938603,-0.2548544473463342,1.6123881110771079,44.39855715870233,0.0,0.0,0.0,0.0,0.0,0.0
-6.004092423869579,-0.2087241492974443,1.6047630250827853,44.4996281149331,0.0,0.0,0.0,0.0,0.0,0.0
-6.005367945899346,-0.16694579886293642,1.5978720850313495,44.60106050895715,0.0,0.0,0.0,0.0,0.0,0.0
-6.006357056150774,-0.12510470598897255,1.59099011858712,44.703527523874854,0.0,0.0,0.0,0.0,0.0,0.0
-6.00706246437515,-0.0829713796503298,1.5840842088137213,44.806615677729724,0.0,0.0,0.0,0.0,0.0,0.0
-6.007474583903494,-0.04117085599279101,1.5772249712771156,44.90806147046299,0.0,0.0,0.0,0.0,0.0,0.0
-6.00759681688131,0.004883172762333479,1.5696744905027717,45.01165629485946,0.0,0.0,0.0,0.0,0.0,0.0
-6.007370418876856,0.05105009507873928,1.5621084343792233,45.12977992188608,0.0,0.0,0.0,0.0,0.0,0.0
-6.00665043702602,0.10572061824824093,1.5531433961676018,45.25580456117497,0.0,0.0,0.0,0.0,0.0,0.0
-6.005551785390166,0.15613539317898104,1.544862572623013,45.372799921241324,0.0,0.0,0.0,0.0,0.0,0.0
-6.00445962855137,0.19374545017723246,1.538666648833514,45.470213499577085,0.0,0.0,0.0,0.0,0.0,0.0
-6.002962374938929,0.235790339637045,1.5317286018903598,45.56994533824661,0.0,0.0,0.0,0.0,0.0,0.0
-6.001183216677545,0.2775944534452004,1.5247896806949017,45.666273470719766,0.0,0.0,0.0,0.0,0.0,0.0
-5.999121170521338,0.3192338467996772,1.517838216014689,45.76591883014556,0.0,0.0,0.0,0.0,0.0,0.0
-5.996503940841152,0.3652546797836622,1.5101265455679704,45.87848469737669,0.0,0.0,0.0,0.0,0.0,0.0
-5.993539647549556,0.41112692727842925,1.5023908840938764,45.98830720309875,0.0,0.0,0.0,0.0,0.0,0.0
-5.990235533634716,0.4567627898928544,1.4946402834311119,46.10000705039572,0.0,0.0,0.0,0.0,0.0,0.0
-5.9865827495444135,0.5022996469658197,1.486852731558363,46.20681508477011,0.0,0.0,0.0,0.0,0.0,0.0
-5.9825765341620825,0.5477813831955635,1.4790115700368234,46.322744800412416,0.0,0.0,0.0,0.0,0.0,0.0
-5.977393759587387,0.6013550421372273,1.4696799013041717,46.45291125777445,0.0,0.0,0.0,0.0,0.0,0.0
-5.972621800260369,0.6466000365508576,1.461737388969794,46.558520033684815,0.0,0.0,0.0,0.0,0.0,0.0
-5.967518187240363,0.6915926846212983,1.453731904073454,46.669106609809134,0.0,0.0,0.0,0.0,0.0,0.0
-5.961524191987994,0.7406971609167532,1.4449054762939348,46.79561460133406,0.0,0.0,0.0,0.0,0.0,0.0
-5.955124229957358,0.7895265999772425,1.4360017544981853,46.90704625205526,0.0,0.0,0.0,0.0,0.0,0.0
-5.9500673087761,0.8258991069212062,1.4292967904994722,47.00016657494616,0.0,0.0,0.0,0.0,0.0,0.0
-5.943569633481835,0.8701981922528037,1.4209971433001178,47.11425100362851,0.0,0.0,0.0,0.0,0.0,0.0
-5.936704708021003,0.9144122632873147,1.4124999955333342,47.224140302748474,0.0,0.0,0.0,0.0,0.0,0.0
-5.93020092071275,0.9541430887072277,1.4047853319244223,47.327695322746514,0.0,0.0,0.0,0.0,0.0,0.0
-5.921998169520881,1.0017375360843928,1.3954458855275147,47.4401838523756,0.0,0.0,0.0,0.0,0.0,0.0
-5.913359363776126,1.049192240095266,1.385970991002757,47.56157795117256,0.0,0.0,0.0,0.0,0.0,0.0
-5.905841793909308,1.0885353640276285,1.3780067817450687,47.661552225308704,0.0,0.0,0.0,0.0,0.0,0.0
-5.8972218653763155,1.1316553895595258,1.3690448409730107,47.77502641650765,0.0,0.0,0.0,0.0,0.0,0.0
-5.885820660870568,1.18579434600004,1.3575979586370928,47.913769528068826,0.0,0.0,0.0,0.0,0.0,0.0
-5.875597444750604,1.231914384242325,1.3476780085579825,48.0402812890509,0.0,0.0,0.0,0.0,0.0,0.0
-5.864049863407008,1.2815590660831417,1.3367934613289165,48.16876426670432,0.0,0.0,0.0,0.0,0.0,0.0
-5.853879034095136,1.3233325300702758,1.3274449666758021,48.2797880558298,0.0,0.0,0.0,0.0,0.0,0.0
-5.8414281226986065,1.372273661292818,1.3161514904127143,48.40390911293737,0.0,0.0,0.0,0.0,0.0,0.0
-5.831479068058314,1.4098109937230805,1.3073209610724104,48.50964498198767,0.0,0.0,0.0,0.0,0.0,0.0
-5.820233032652065,1.4506837607346759,1.2974233385659573,48.621154214266895,0.0,0.0,0.0,0.0,0.0,0.0
-5.808646794060385,1.4912325513694595,1.2873209898258076,48.72260585169326,0.0,0.0,0.0,0.0,0.0,0.0
-5.797889640868918,1.5275525166205632,1.2779837890486698,48.82866612476479,0.0,0.0,0.0,0.0,0.0,0.0
-5.787920572149421,1.5601175402096754,1.2694676289788067,48.917146444299696,0.0,0.0,0.0,0.0,0.0,0.0
-5.777722270593529,1.5924525037209192,1.2606980138973187,49.00763650862958,0.0,0.0,0.0,0.0,0.0,0.0
-5.767380080942867,1.62428660476657,1.2514377622447428,49.10149202795877,0.0,0.0,0.0,0.0,0.0,0.0
-5.756745895936611,1.6559896851709623,1.2420974829448967,49.19011341806728,0.0,0.0,0.0,0.0,0.0,0.0
-5.745891489710295,1.6873620605090938,1.2326870028982801,49.28025521641742,0.0,0.0,0.0,0.0,0.0,0.0
-5.734809467266457,1.7184228341024372,1.223481179882395,49.37122006557193,0.0,0.0,0.0,0.0,0.0,0.0
-5.722176884927262,1.7527641376405168,1.2131221913016914,49.46464599959473,0.0,0.0,0.0,0.0,0.0,0.0
-5.710566297067115,1.7834322582330167,1.2033807533766412,49.55616280836128,0.0,0.0,0.0,0.0,0.0,0.0
-5.698720231825683,1.813854941057526,1.1933800624445223,49.65210096117193,0.0,0.0,0.0,0.0,0.0,0.0
-5.686641544360879,1.843952650574517,1.1834599680646132,49.74172798689557,0.0,0.0,0.0,0.0,0.0,0.0
-5.6730330464278165,1.8767601393584827,1.1722526503897557,49.836335997455826,0.0,0.0,0.0,0.0,0.0,0.0
-5.660526542442533,1.9060549243715366,1.1623468500860579,49.930218738173565,0.0,0.0,0.0,0.0,0.0,0.0
-5.646303738092189,1.9384154599507515,1.1511067197938774,50.02689189359159,0.0,0.0,0.0,0.0,0.0,0.0
-5.631810285442473,1.970427803710442,1.13946924112402,50.13467715302559,0.0,0.0,0.0,0.0,0.0,0.0
-5.615601905467529,2.005121667791627,1.1262394357729395,50.244245234934546,0.0,0.0,0.0,0.0,0.0,0.0
-5.602021805716888,2.03325125951096,1.1156685413305445,50.330544079652654,0.0,0.0,0.0,0.0,0.0,0.0
-5.588289199771584,2.060910284595677,1.1043216968603795,50.423467085378434,0.0,0.0,0.0,0.0,0.0,0.0
-5.574221676745799,2.0884901923326233,1.0931872442037618,50.510073239495895,0.0,0.0,0.0,0.0,0.0,0.0
-5.55997297438613,2.1156217780454307,1.0807207161207966,50.599201131344934,0.0,0.0,0.0,0.0,0.0,0.0
-5.547119256863419,2.1394214392050035,1.069121872758148,50.681026679369815,0.0,0.0,0.0,0.0,0.0,0.0
-5.532418009468967,2.165897573876194,1.0556984197581414,50.771395081616056,0.0,0.0,0.0,0.0,0.0,0.0
-5.51914761920857,2.18908994197363,1.0446895067933046,50.8549234382973,0.0,0.0,0.0,0.0,0.0,0.0
-5.504061650762886,2.2145292099072935,1.0311916511281838,50.940959175295774,0.0,0.0,0.0,0.0,0.0,0.0
-5.488713891716645,2.239657286261707,1.0177984628722194,51.033143079916016,0.0,0.0,0.0,0.0,0.0,0.0
-5.471385362437502,2.2670372507015655,1.0027938666120657,51.13390719110635,0.0,0.0,0.0,0.0,0.0,0.0
-5.455433382465412,2.291514781415759,0.988979064435689,51.222986778754155,0.0,0.0,0.0,0.0,0.0,0.0
-5.441046678887405,2.3132308246195006,0.9769484120835543,51.30810370756148,0.0,0.0,0.0,0.0,0.0,0.0
-5.424680007288095,2.3370553877251683,0.9632415721973071,51.398483958074074,0.0,0.0,0.0,0.0,0.0,0.0
-5.40990142714888,2.3579707477357132,0.9505408477392855,51.478955860277445,0.0,0.0,0.0,0.0,0.0,0.0
-5.393087834899584,2.381137640933041,0.936118669585901,51.56035785873781,0.0,0.0,0.0,0.0,0.0,0.0
-5.3798398052572285,2.398902313015702,0.9246393826123338,51.63613544188145,0.0,0.0,0.0,0.0,0.0,0.0
-5.362575817337023,2.421362591229879,0.9098623965381639,51.72155784926528,0.0,0.0,0.0,0.0,0.0,0.0
-5.347033071868603,2.4410581667628923,0.8964160139520628,51.80445110991659,0.0,0.0,0.0,0.0,0.0,0.0
-5.331413102725138,2.460265337812258,0.8835360712926431,51.89013182802753,0.0,0.0,0.0,0.0,0.0,0.0
-5.313562820922725,2.4816503695268954,0.868739758013661,51.975353632912125,0.0,0.0,0.0,0.0,0.0,0.0
-5.2976175993496755,2.500262444491698,0.8556055358949017,52.05895586912336,0.0,0.0,0.0,0.0,0.0,0.0
-5.279434831159736,2.5208022875484772,0.8407245320049305,52.152077732406795,0.0,0.0,0.0,0.0,0.0,0.0
-5.261004504139688,2.541085076173226,0.8253713327485197,52.237924090865306,0.0,0.0,0.0,0.0,0.0,0.0
-5.242415517188261,2.56094299340316,0.8098214164885267,52.32773290807319,0.0,0.0,0.0,0.0,0.0,0.0
-5.221383365646103,2.582663583212005,0.7919633515361659,52.426879650791115,0.0,0.0,0.0,0.0,0.0,0.0
-5.200113650001715,2.6038025019014004,0.7745070214351978,52.53169295384683,0.0,0.0,0.0,0.0,0.0,0.0
-5.1764591420948305,2.626446271489539,0.7550838447460531,52.6377075846194,0.0,0.0,0.0,0.0,0.0,0.0
-5.154604628520586,2.6465978101148018,0.7376705765245452,52.73948416267212,0.0,0.0,0.0,0.0,0.0,0.0
-5.137112246757017,2.6623077624786773,0.7231438369525415,52.82128420315234,0.0,0.0,0.0,0.0,0.0,0.0
-5.119337686590158,2.677856621370641,0.7088341602201036,52.90076078494197,0.0,0.0,0.0,0.0,0.0,0.0
-5.101537838251176,2.692929436857738,0.6938487942422515,52.980385269348304,0.0,0.0,0.0,0.0,0.0,0.0
-5.083654575314685,2.707603196856041,0.6786250481407015,53.0610205945424,0.0,0.0,0.0,0.0,0.0,0.0
-5.067821949354088,2.7201784484999547,0.6651996712256031,53.13488888331123,0.0,0.0,0.0,0.0,0.0,0.0
-5.049612022613379,2.734249211850885,0.6496278977332562,53.20880826240925,0.0,0.0,0.0,0.0,0.0,0.0
-5.033582831441898,2.746269560138648,0.6356435130129428,53.28295420144049,0.0,0.0,0.0,0.0,0.0,0.0
-5.012809714705646,2.7613481937908353,0.6174843763099622,53.36655110505031,0.0,0.0,0.0,0.0,0.0,0.0
-4.994073008703333,2.7744257210389245,0.6013218167822432,53.446613016401656,0.0,0.0,0.0,0.0,0.0,0.0
-4.977610845988791,2.785526442479758,0.5871578315041155,53.52183718712439,0.0,0.0,0.0,0.0,0.0,0.0
